shape               : [16, 32]
no_mutate           : False
mutate_func         : gauss
mutate_fraction     : 0.15
mutate_deviation    : 0.5
score_limit         : 10000
balls               : 30
population_size     : 80
childs              : 3
generation_count    : 1000
sandbox_width       : 600
sandbox_height      : 600
random_state        : None

Starting...

Generation:    394, Last:   3756, Mean:    811, Best:   8459
Generation:    395, Last:   3692, Mean:    813, Best:   8459
Generation:    396, Last:   3861, Mean:    789, Best:   8459
Generation:    397, Last:   3659, Mean:    927, Best:   8459
Generation:    398, Last:   3635, Mean:    853, Best:   8459
Generation:    399, Last:   5253, Mean:    874, Best:   8459
Generation:    400, Last:   3685, Mean:    790, Best:   8459
Generation:    401, Last:   3925, Mean:    816, Best:   8459
Generation:    402, Last:   4519, Mean:    911, Best:   8459
Generation:    403, Last:   3164, Mean:    949, Best:   8459
Generation:    404, Last:   4297, Mean:    828, Best:   8459
Generation:    405, Last:   4125, Mean:    729, Best:   8459
Generation:    406, Last:   5192, Mean:    942, Best:   8459
Generation:    407, Last:   4177, Mean:    789, Best:   8459
Generation:    408, Last:   3429, Mean:    690, Best:   8459
Generation:    409, Last:   4139, Mean:    863, Best:   8459
Generation:    410, Last:   3247, Mean:    870, Best:   8459
Generation:    411, Last:   4985, Mean:    892, Best:   8459
Generation:    412, Last:   5186, Mean:   1196, Best:   8459
Generation:    413, Last:   5607, Mean:   1141, Best:   8459
Generation:    414, Last:   5041, Mean:    830, Best:   8459
Generation:    415, Last:   5589, Mean:    915, Best:   8459
Generation:    416, Last:   3430, Mean:    852, Best:   8459
Generation:    417, Last:   8190, Mean:   1013, Best:   8459
Generation:    418, Last:   6796, Mean:    824, Best:   8459
Generation:    419, Last:   2998, Mean:    847, Best:   8459
Generation:    420, Last:   6903, Mean:    822, Best:   8459
Generation:    421, Last:   4365, Mean:    945, Best:   8459
Generation:    422, Last:   4865, Mean:    805, Best:   8459
Generation:    423, Last:   3929, Mean:    948, Best:   8459
Generation:    424, Last:   7692, Mean:   1088, Best:   8459
Generation:    425, Last:   7133, Mean:    812, Best:   8459
Generation:    426, Last:   3499, Mean:    799, Best:   8459
Generation:    427, Last:   3022, Mean:    809, Best:   8459
Generation:    428, Last:   6381, Mean:   1074, Best:   8459
Generation:    429, Last:   4260, Mean:    914, Best:   8459
Generation:    430, Last:   5653, Mean:    904, Best:   8459
Generation:    431, Last:   4080, Mean:    874, Best:   8459
Generation:    432, Last:   3642, Mean:    664, Best:   8459
Generation:    433, Last:  10000, Mean:    883, Best:  10000
file writed 16-32-2_10000_29012021_1656.json
